Date,official_ttc_GAZOLE_eur_liter,official_ttc_SP95_eur_liter,official_ttc_E10_eur_liter,official_ttc_SP98_eur_liter,official_ttc_E85_eur_liter,official_ttc_GPLC_eur_liter,station_ttc_E85_eur_liter,station_ttc_GPLC_eur_liter,station_ttc_GAZOLE_eur_liter,station_ttc_SP95_eur_liter,station_ttc_E10_eur_liter,station_ttc_SP98_eur_liter,Day_of_week
2009-11-11,,,,,,,0.8339,0.65739,1.02488,1.24863,1.25651,,Wednesday
2009-11-12,,,,,,,0.83724,0.64139,1.02066,1.25144,1.22982,,Thursday
2009-11-13,1.0505,1.2648,,1.3004,,0.6763,0.83991,0.64931,1.01938,1.25072,1.24324,,Friday
2009-11-14,,,,,,,0.84333,0.65944,1.01738,1.24816,1.25716,,Saturday
2009-11-15,,,,,,,0.85025,0.67583,1.02452,1.25226,1.27178,,Sunday
2009-11-16,,,,,,,0.83981,0.65317,1.016,1.24812,1.23541,,Monday
2009-11-17,,,,,,,0.85074,0.6601,1.01833,1.24814,1.24992,,Tuesday
2009-11-18,,,,,,,0.8344,0.65315,1.01284,1.24515,1.22841,,Wednesday
2009-11-19,,,,,,,0.83241,0.65184,1.01731,1.24968,1.23389,,Thursday
2009-11-20,1.0485,1.2664,,1.2982,,0.6753,0.84524,0.66056,1.02026,1.2528,1.24563,,Friday
2009-11-21,,,,,,,0.82966,0.64117,1.01513,1.2476,1.2328,,Saturday
2009-11-22,,,,,,,0.82667,0.6434,1.029,1.25626,1.2485,,Sunday
2009-11-23,,,,,,,0.84027,0.67253,1.01428,1.24895,1.22569,,Monday
2009-11-24,,,,,,,0.83132,0.6933,1.01445,1.24896,1.23023,,Tuesday
2009-11-25,,,,,,,0.83483,0.66988,1.0137,1.24991,1.22931,,Wednesday
2009-11-26,,,,,,,0.84618,0.67811,1.0105,1.24707,1.22917,,Thursday
2009-11-27,1.0407,1.2572,,1.2961,,0.6751,0.85093,0.67819,1.00552,1.24249,1.23079,,Friday
2009-11-28,,,,,,,0.83064,0.65426,1.0032,1.23932,1.22418,,Saturday
2009-11-29,,,,,,,0.83279,0.67477,1.00737,1.24511,1.24248,,Sunday
2009-11-30,,,,,,,0.84408,0.66107,1.00282,1.23951,1.21616,,Monday
2009-12-01,,,,,,,0.83698,0.65674,1.00663,1.24129,1.22372,,Tuesday
2009-12-02,,,,,,,0.83484,0.66167,1.00956,1.24359,1.23229,,Wednesday
2009-12-03,,,,,,,0.8539,0.68299,1.01386,1.249,1.26508,,Thursday
2009-12-04,1.0423,1.2616,,1.2957,,0.6795,0.83177,0.64871,1.00869,1.24285,1.23196,,Friday
2009-12-05,,,,,,,0.82595,0.6587,1.00748,1.24025,1.22403,,Saturday
2009-12-06,,,,,,,0.84172,0.68367,1.00718,1.24207,1.21085,,Sunday
2009-12-07,,,,,,,0.83807,0.64903,1.01059,1.24336,1.21766,,Monday
2009-12-08,,,,,,,0.84509,0.68162,1.01671,1.2485,1.2371,,Tuesday
2009-12-09,,,,,,,0.83826,0.67422,1.01795,1.24807,1.2434,,Wednesday
2009-12-10,,,,,,,0.83684,0.66991,1.0137,1.24454,1.22902,,Thursday
2009-12-11,1.0413,1.2572,,1.2913,,0.6868,0.84969,0.68515,1.00969,1.23984,1.2543,,Friday
2009-12-12,,,,,,,0.83835,0.67809,1.00473,1.235,1.23627,,Saturday
2009-12-13,,,,,,,0.83443,0.67383,1.0028,1.23342,1.21659,,Sunday
2009-12-14,,,,,,,0.84274,0.66705,1.00259,1.23328,1.21898,,Monday
2009-12-15,,,,,,,0.8458,0.68593,1.00225,1.23182,1.22793,,Tuesday
2009-12-16,,,,,,,0.83427,0.67219,1.0021,1.22972,1.22283,,Wednesday
2009-12-17,,,,,,,0.83657,0.67311,1.00331,1.23018,1.22278,,Thursday
2009-12-18,1.0376,1.2481,,1.2839,,0.6876,0.84463,0.67353,1.007,1.23232,1.22039,,Friday
2009-12-19,,,,,,,0.82979,0.63518,1.00501,1.22771,1.21479,,Saturday
2009-12-20,,,,,,,0.82396,0.63117,1.00091,1.22423,1.19504,,Sunday
2009-12-21,,,,,,,0.83726,0.65869,1.00736,1.23249,1.20894,,Monday
2009-12-22,,,,,,,0.85062,0.67861,1.01279,1.23531,1.23001,,Tuesday
2009-12-23,,,,,,,0.84965,0.68215,1.01351,1.2401,1.22684,,Wednesday
2009-12-24,,,,,,,0.84895,0.68223,1.01694,1.24481,1.237,,Thursday
2009-12-25,1.0437,1.2528,,1.2896,,0.6884,0.84127,0.6982,1.03371,1.25908,1.25799,,Friday
2009-12-26,,,,,,,0.84123,0.6475,1.01417,1.24162,1.21589,,Saturday
2009-12-27,,,,,,,0.84158,0.69616,1.02018,1.2459,1.26591,,Sunday
2009-12-28,,,,,,,0.85456,0.67394,1.02494,1.25555,1.24315,,Monday
2009-12-29,,,,,,,0.84365,0.68546,1.02907,1.25744,1.2485,,Tuesday
2009-12-30,,,,,,,0.84131,0.67754,1.03101,1.25991,1.24852,,Wednesday
2009-12-31,,,,,,,0.8316,0.6868,1.04131,1.26653,1.26746,,Thursday
2010-01-01,1.0598,1.2604,,1.3069,,0.6908,0.89467,0.69638,1.06295,1.28282,1.27211,,Friday
2010-01-02,,,,,,,0.8404,0.65644,1.03985,1.26768,1.24007,,Saturday
2010-01-03,,,,,,,0.84445,0.70745,1.04791,1.27071,1.28735,,Sunday
2010-01-04,,,,,,,0.84833,0.68086,1.0522,1.27889,1.2683,,Monday
2010-01-05,,,,,,,0.868,0.69397,1.06717,1.29124,1.28669,,Tuesday
2010-01-06,,,,,,,0.86665,0.69274,1.0767,1.29571,1.29717,,Wednesday
2010-01-07,,,,,,,0.86238,0.68872,1.07614,1.30127,1.28865,,Thursday
2010-01-08,1.0887,1.305,,1.3357,,0.6871,0.86181,0.69519,1.07482,1.30057,1.29508,,Friday
2010-01-09,,,,,,,0.83277,0.68958,1.07717,1.30093,1.31723,,Saturday
2010-01-10,,,,,,,0.84667,0.69313,1.07486,1.3031,1.30378,,Sunday
2010-01-11,,,,,,,0.85855,0.68393,1.07498,1.30387,1.28583,,Monday
2010-01-12,,,,,,,0.84451,0.68928,1.07812,1.30654,1.30183,,Tuesday
2010-01-13,,,,,,,0.82958,0.68464,1.07394,1.3047,1.28485,,Wednesday
2010-01-14,,,,,,,0.83622,0.68498,1.07189,1.30188,1.28158,,Thursday
2010-01-15,1.0871,1.3072,,1.3387,,0.6954,0.85848,0.68446,1.06755,1.29865,1.28402,,Friday
2010-01-16,,,,,,,0.84173,0.69039,1.06339,1.29507,1.27949,,Saturday
2010-01-17,,,,,,,0.83933,0.70583,1.07442,1.30289,1.31439,,Sunday
2010-01-18,,,,,,,0.8497,0.70685,1.06344,1.29529,1.27138,,Monday
2010-01-19,,,,,,,0.85709,0.72395,1.06326,1.29402,1.27973,,Tuesday
2010-01-20,,,,,,,0.8331,0.70623,1.05811,1.29142,1.27595,,Wednesday
2010-01-21,,,,,,,0.83627,0.71396,1.05558,1.29021,1.28506,,Thursday
2010-01-22,1.0731,1.2971,,1.3323,,0.7006,0.83804,0.70621,1.05387,1.29136,1.27358,,Friday
2010-01-23,,,,,,,0.82711,0.70392,1.05266,1.28886,1.2777,,Saturday
2010-01-24,,,,,,,0.85,0.73162,1.0575,1.28993,1.29772,,Sunday
2010-01-25,,,,,,,0.83775,0.69323,1.04877,1.29192,1.26163,,Monday
2010-01-26,,,,,,,0.84527,0.70676,1.05009,1.28951,1.27451,,Tuesday
2010-01-27,,,,,,,0.83358,0.71434,1.04531,1.28708,1.26861,,Wednesday
2010-01-28,,,,,,,0.83926,0.69728,1.04355,1.28648,1.26583,,Thursday
2010-01-29,1.0647,1.2936,,1.3278,,0.7024,0.84179,0.70069,1.0406,1.28632,1.26499,,Friday
2010-01-30,,,,,,,0.83283,0.705,1.03965,1.28385,1.27682,,Saturday
2010-01-31,,,,,,,0.856,0.724,1.04858,1.28818,1.29761,,Sunday
2010-02-01,,,,,,,0.83406,0.67845,1.03936,1.28464,1.26231,,Monday
2010-02-02,,,,,,,0.83529,0.68885,1.03828,1.28472,1.26699,,Tuesday
2010-02-03,,,,,,,0.8371,0.69507,1.04194,1.28852,1.27381,,Wednesday
2010-02-04,,,,,,,0.85188,0.71368,1.05067,1.29251,1.28229,,Thursday
2010-02-05,1.0728,1.304,,1.3352,,0.7028,0.84868,0.70803,1.05446,1.29773,1.28736,,Friday
2010-02-06,,,,,,,0.8292,0.6948,1.05022,1.29394,1.27221,,Saturday
2010-02-07,,,,,,,0.85,0.7615,1.05533,1.29749,1.29486,,Sunday
2010-02-08,,,,,,,0.83792,0.7071,1.04963,1.29378,1.26604,,Monday
2010-02-09,,,,,,,0.85676,0.72169,1.04717,1.29054,1.2789,,Tuesday
2010-02-10,,,,,,,0.84554,0.70607,1.04289,1.2886,1.27353,,Wednesday
2010-02-11,,,,,,,0.84092,0.68585,1.04207,1.28624,1.27127,,Thursday
2010-02-12,1.0669,1.2966,,1.3284,,0.6979,0.84335,0.70351,1.04304,1.288,1.2741,,Friday
2010-02-13,,,,,,,0.82887,0.70729,1.04423,1.28691,1.28313,,Saturday
2010-02-14,,,,,,,0.85,0.74867,1.05176,1.29045,1.3237,,Sunday
2010-02-15,,,,,,,0.8338,0.67974,1.04686,1.29041,1.26422,,Monday
2010-02-16,,,,,,,0.83584,0.68605,1.04671,1.29098,1.27389,,Tuesday
2010-02-17,,,,,,,0.84335,0.69643,1.05003,1.2929,1.27604,,Wednesday
2010-02-18,,,,,,,0.84539,0.7107,1.05674,1.29956,1.28632,,Thursday
2010-02-19,1.0801,1.3033,,1.338,,0.6994,0.86197,0.71741,1.06761,1.30443,1.30525,,Friday
2010-02-20,,,,,,,0.83131,0.71127,1.07227,1.30661,1.30972,,Saturday
2010-02-21,,,,,,,0.86367,0.74253,1.06936,1.31716,1.31979,,Sunday
2010-02-22,,,,,,,0.85993,0.7099,1.08364,1.32014,1.30523,,Monday
2010-02-23,,,,,,,0.87042,0.72177,1.10202,1.33576,1.34136,,Tuesday
2010-02-24,,,,,,,0.86855,0.72128,1.10801,1.34066,1.34979,,Wednesday
2010-02-25,,,,,,,0.86227,0.7204,1.10744,1.34305,1.34763,,Thursday
2010-02-26,1.1116,1.3344,,1.3675,,0.7135,0.85825,0.71985,1.09817,1.3369,1.32782,,Friday
2010-02-27,,,,,,,0.82951,0.70234,1.09076,1.33173,1.30808,,Saturday
2010-02-28,,,,,,,0.85,0.7159,1.09965,1.33944,1.32579,,Sunday
2010-03-01,,,,,,,0.83785,0.69073,1.08936,1.33094,1.30332,,Monday
2010-03-02,,,,,,,0.85456,0.70972,1.09096,1.33169,1.31511,,Tuesday
2010-03-03,,,,,,,0.83635,0.6885,1.08838,1.32967,1.31035,,Wednesday
2010-03-04,,,,,,,0.83372,0.6852,1.08887,1.33008,1.31123,,Thursday
2010-03-05,1.1113,1.3383,,1.3718,,0.7119,0.83818,0.68958,1.09023,1.33242,1.31528,,Friday
2010-03-06,,,,,,,0.83054,0.71703,1.08941,1.33212,1.31798,,Saturday
2010-03-07,,,,,,,0.84646,0.73608,1.093,1.3343,1.34574,,Sunday
2010-03-08,,,,,,,0.8348,0.6867,1.08781,1.33491,1.30314,,Monday
2010-03-09,,,,,,,0.83755,0.68851,1.09246,1.34112,1.32055,,Tuesday
2010-03-10,,,,,,,0.83975,0.69095,1.09787,1.34671,1.33523,,Wednesday
2010-03-11,,,,,,,0.85743,0.69346,1.1,1.34957,1.34204,,Thursday
2010-03-12,1.1191,1.3533,,1.3879,,0.7119,0.85388,0.69479,1.10375,1.35639,1.34663,,Friday
2010-03-13,,,,,,,0.83052,0.69848,1.10176,1.35493,1.35923,,Saturday
2010-03-14,,,,,,,0.85,0.7285,1.10647,1.36312,1.37057,,Sunday
2010-03-15,,,,,,,0.85539,0.6926,1.10267,1.3584,1.34465,,Monday
2010-03-16,,,,,,,0.84749,0.69765,1.10219,1.35605,1.3532,,Tuesday
2010-03-17,,,,,,,0.8368,0.69199,1.10023,1.35505,1.34175,,Wednesday
2010-03-18,,,,,,,0.83008,0.68768,1.10194,1.35547,1.34173,,Thursday
2010-03-19,1.1233,1.3608,,1.3931,,0.7057,0.84341,0.69832,1.10658,1.35574,1.35703,,Friday
2010-03-20,,,,,,,0.83691,0.69232,1.10365,1.35389,1.35849,,Saturday
2010-03-21,,,,,,,0.84833,0.72105,1.10311,1.3542,1.38011,,Sunday
2010-03-22,,,,,,,0.8463,0.69083,1.10339,1.35542,1.34158,,Monday
2010-03-23,,,,,,,0.83639,0.70501,1.10076,1.35301,1.33736,,Tuesday
2010-03-24,,,,,,,0.83809,0.68823,1.10119,1.35159,1.33479,,Wednesday
2010-03-25,,,,,,,0.83343,0.69146,1.10156,1.35221,1.33842,,Thursday
2010-03-26,1.1248,1.3575,,1.3927,,0.7048,0.83408,0.68766,1.10305,1.35348,1.33953,,Friday
2010-03-27,,,,,,,0.83241,0.69163,1.10249,1.35364,1.3521,,Saturday
2010-03-28,,,,,,,0.85,0.73527,1.10733,1.35989,1.38911,,Sunday
2010-03-29,,,,,,,0.83313,0.68679,1.10497,1.35646,1.33455,,Monday
2010-03-30,,,,,,,0.8425,0.70535,1.11187,1.35527,1.36283,,Tuesday
2010-03-31,,,,,,,0.842,0.69556,1.11353,1.35992,1.34654,,Wednesday
2010-04-01,,,,,,,0.84859,0.69047,1.11615,1.35994,1.34556,,Thursday
2010-04-02,1.129,1.3676,,1.3993,,0.7047,0.84145,0.69108,1.12126,1.36454,1.34988,,Friday
2010-04-03,,,,,,,0.8423,0.69542,1.12648,1.36614,1.36057,,Saturday
2010-04-04,,,,,,,0.85,0.71933,1.12976,1.36811,1.40347,,Sunday
2010-04-05,,,,,,,0.85504,0.71305,1.12257,1.36404,1.37022,,Monday
2010-04-06,,,,,,,0.84296,0.68955,1.1299,1.37169,1.35287,,Tuesday
2010-04-07,,,,,,,0.8552,0.69745,1.15412,1.38102,1.396,,Wednesday
2010-04-08,,,,,,,0.84563,0.69752,1.14673,1.37807,1.3826,,Thursday
2010-04-09,1.1621,1.3839,,1.416,,0.7118,0.8469,0.69226,1.14793,1.37834,1.37352,,Friday
2010-04-10,,,,,,,0.83927,0.71862,1.14653,1.37566,1.3763,,Saturday
2010-04-11,,,,,,,0.84833,0.73112,1.15575,1.38329,1.4185,,Sunday
2010-04-12,,,,,,,0.83788,0.68095,1.14535,1.37533,1.35338,,Monday
2010-04-13,,,,,,,0.83904,0.69465,1.14411,1.37038,1.36224,,Tuesday
2010-04-14,,,,,,,0.84775,0.69576,1.1451,1.36918,1.36857,,Wednesday
2010-04-15,,,,,,,0.82558,0.68798,1.1374,1.36373,1.35193,,Thursday
2010-04-16,1.1578,1.37,,1.4059,,0.7118,0.84047,0.69061,1.13901,1.36433,1.34625,,Friday
2010-04-17,,,,,,,0.82962,0.69639,1.14035,1.36465,1.35318,,Saturday
2010-04-18,,,,,,,0.85,0.72564,1.14086,1.36736,1.40119,,Sunday
2010-04-19,,,,,,,0.84002,0.69031,1.14131,1.36514,1.34827,,Monday
2010-04-20,,,,,,,0.85359,0.70751,1.13792,1.36338,1.3593,,Tuesday
2010-04-21,,,,,,,0.84789,0.69032,1.13457,1.36038,1.35103,,Wednesday
2010-04-22,,,,,,,0.83802,0.69722,1.13553,1.36169,1.34496,,Thursday
2010-04-23,1.16,1.373,,1.4061,,0.7117,0.83902,0.69067,1.13767,1.36077,1.36118,,Friday
2010-04-24,,,,,,,0.83527,0.68975,1.13826,1.3627,1.35625,,Saturday
2010-04-25,,,,,,,0.85,0.73264,1.14358,1.37126,1.40953,,Sunday
2010-04-26,,,,,,,0.85282,0.68915,1.14313,1.36409,1.36306,,Monday
2010-04-27,,,,,,,0.8499,0.6936,1.15109,1.37126,1.37094,,Tuesday
2010-04-28,,,,,,,0.8527,0.69448,1.15187,1.37259,1.36731,,Wednesday
2010-04-29,,,,,,,0.83816,0.68922,1.15408,1.3725,1.38223,,Thursday
2010-04-30,1.1712,1.3764,,1.4129,,0.7119,0.84172,0.68923,1.14771,1.36825,1.35294,,Friday
2010-05-01,,,,,,,0.84867,0.72553,1.16173,1.38048,1.37446,,Saturday
2010-05-02,,,,,,,0.84492,0.73067,1.1537,1.37582,1.44043,,Sunday
2010-05-03,,,,,,,0.84384,0.70117,1.15549,1.37485,1.35766,,Monday
2010-05-04,,,,,,,0.85771,0.71657,1.16737,1.38119,1.39848,,Tuesday
2010-05-05,,,,,,,0.86075,0.7028,1.1687,1.38181,1.37901,,Wednesday
2010-05-06,,,,,,,0.851,0.70411,1.16806,1.38062,1.37166,,Thursday
2010-05-07,1.1828,1.3787,,1.4194,,0.7105,0.84611,0.70173,1.16774,1.3785,1.37154,,Friday
2010-05-08,,,,,,,0.83371,0.70129,1.16184,1.37546,1.36759,,Saturday
2010-05-09,,,,,,,0.85,0.71644,1.16838,1.384,1.42611,,Sunday
2010-05-10,,,,,,,0.85407,0.69846,1.158,1.37284,1.35378,,Monday
2010-05-11,,,,,,,0.83676,0.70229,1.15318,1.36923,1.35538,,Tuesday
2010-05-12,,,,,,,0.8451,0.7042,1.15093,1.36599,1.35416,,Wednesday
2010-05-13,,,,,,,0.82542,0.71304,1.15298,1.36618,1.3559,,Thursday
2010-05-14,1.1744,1.373,,1.4119,,0.7181,0.83712,0.69673,1.15114,1.36947,1.34914,,Friday
2010-05-15,,,,,,,0.83419,0.69571,1.15531,1.37095,1.37172,,Saturday
2010-05-16,,,,,,,0.84425,0.71896,1.15768,1.3758,1.39793,,Sunday
2010-05-17,,,,,,,0.85179,0.69366,1.15811,1.37394,1.3537,,Monday
2010-05-18,,,,,,,0.85583,0.70099,1.15702,1.37276,1.35556,,Tuesday
2010-05-19,,,,,,,0.84152,0.70279,1.15152,1.36908,1.36242,,Wednesday
2010-05-20,,,,,,,0.84755,0.7115,1.14975,1.36816,1.35808,,Thursday
2010-05-21,1.1634,1.3684,,1.4056,,0.7198,0.85751,0.71029,1.14622,1.36146,1.37193,,Friday
2010-05-22,,,,,,,0.84565,0.71365,1.14279,1.3575,1.36887,,Saturday
2010-05-23,,,,,,,0.84442,0.71545,1.14913,1.36933,1.41379,,Sunday
2010-05-24,,,,,,,0.83839,0.70755,1.14054,1.36095,1.35373,,Monday
2010-05-25,,,,,,,0.85002,0.69919,1.12991,1.3484,1.33532,,Tuesday
2010-05-26,,,,,,,0.85028,0.70943,1.12854,1.34438,1.34002,,Wednesday
2010-05-27,,,,,,,0.84359,0.71099,1.12514,1.34189,1.34164,,Thursday
2010-05-28,1.1446,1.3468,,1.3829,,0.7215,0.8422,0.70197,1.12187,1.33842,1.32678,,Friday
2010-05-29,,,,,,,0.83403,0.70022,1.12114,1.33779,1.33589,,Saturday
2010-05-30,,,,,,,0.85,0.746,1.12683,1.35312,1.37594,,Sunday
2010-05-31,,,,,,,0.84565,0.69028,1.12739,1.34302,1.32036,,Monday
2010-06-01,,,,,,,0.8522,0.70331,1.1324,1.34691,1.32644,,Tuesday
2010-06-02,,,,,,,0.83969,0.69873,1.13226,1.34691,1.32708,,Wednesday
2010-06-03,,,,,,,0.85227,0.71147,1.13245,1.34609,1.33204,,Thursday
2010-06-04,1.1527,1.3462,,1.3871,,0.7188,0.8335,0.70089,1.13365,1.34722,1.33335,,Friday
2010-06-05,,,,,,,0.83117,0.68991,1.13459,1.3479,1.33795,,Saturday
2010-06-06,,,,,,,0.85,0.73992,1.13647,1.36066,1.40638,,Sunday
2010-06-07,,,,,,,0.84065,0.70015,1.13582,1.35117,1.33591,,Monday
2010-06-08,,,,,,,0.84449,0.71068,1.13535,1.35173,1.34511,,Tuesday
2010-06-09,,,,,,,0.83739,0.69777,1.13403,1.35084,1.32932,,Wednesday
2010-06-10,,,,,,,0.83,0.69532,1.13618,1.34933,1.33615,,Thursday
2010-06-11,1.1598,1.3506,,1.3912,,0.7197,0.83886,0.70312,1.1414,1.35387,1.33254,,Friday
2010-06-12,,,,,,,0.83321,0.70911,1.14682,1.35532,1.35667,,Saturday
2010-06-13,,,,,,,0.85,0.73837,1.15317,1.36996,1.40444,,Sunday
2010-06-14,,,,,,,0.84106,0.71179,1.14629,1.357,1.33304,,Monday
2010-06-15,,,,,,,0.84137,0.72898,1.14405,1.35418,1.33724,,Tuesday
2010-06-16,,,,,,,0.8337,0.70199,1.14348,1.35536,1.33302,,Wednesday
2010-06-17,,,,,,,0.83567,0.70995,1.14626,1.35713,1.33611,,Thursday
2010-06-18,1.1706,1.3627,,1.3998,,0.7205,0.84929,0.71335,1.15139,1.35962,1.34108,,Friday
2010-06-19,,,,,,,0.84726,0.74907,1.15576,1.35993,1.36685,,Saturday
2010-06-20,,,,,,,0.848,0.73921,1.15606,1.37212,1.37925,,Sunday
2010-06-21,,,,,,,0.85321,0.71323,1.159,1.36275,1.35411,,Monday
2010-06-22,,,,,,,0.83732,0.71812,1.16247,1.36396,1.35648,,Tuesday
2010-06-23,,,,,,,0.82926,0.71481,1.16236,1.36311,1.34974,,Wednesday
2010-06-24,,,,,,,0.83764,0.70696,1.16399,1.36284,1.35371,,Thursday
2010-06-25,1.1785,1.3662,,1.401,,0.7249,0.84938,0.69803,1.15424,1.35278,1.34264,,Friday
2010-06-26,,,,,,,0.83609,0.71002,1.15626,1.35241,1.37016,,Saturday
2010-06-27,,,,,,,0.84617,0.74518,1.161,1.36392,1.40221,,Sunday
2010-06-28,,,,,,,0.84745,0.70955,1.1515,1.35123,1.33212,,Monday
2010-06-29,,,,,,,0.84176,0.71392,1.15397,1.35179,1.34683,,Tuesday
2010-06-30,,,,,,,0.83014,0.72504,1.14996,1.35112,1.33967,,Wednesday
2010-07-01,,,,,,,0.8533,0.7502,1.14768,1.35005,1.34172,,Thursday
2010-07-02,1.1618,1.3569,,1.3935,,0.744,0.84385,0.71326,1.12696,1.32494,1.33612,,Friday
2010-07-03,,,,,,,0.84343,0.7256,1.13543,1.3392,1.35935,,Saturday
2010-07-04,,,,,,,0.8522,0.74071,1.13708,1.3465,1.3878,,Sunday
2010-07-05,,,,,,,0.85694,0.72429,1.12817,1.33876,1.33141,,Monday
2010-07-06,,,,,,,0.8613,0.74191,1.13393,1.33889,1.34979,,Tuesday
2010-07-07,,,,,,,0.84243,0.73974,1.11979,1.32788,1.33001,,Wednesday
2010-07-08,,,,,,,0.84988,0.73898,1.11732,1.32825,1.32537,,Thursday
2010-07-09,1.1351,1.3327,,1.3732,,0.7519,0.84768,0.72259,1.11207,1.32485,1.31265,,Friday
2010-07-10,,,,,,,0.83381,0.70127,1.113,1.32539,1.31869,,Saturday
2010-07-11,,,,,,,0.85,0.76082,1.11671,1.33482,1.40507,,Sunday
2010-07-12,,,,,,,0.84949,0.70453,1.11482,1.32648,1.31123,,Monday
2010-07-13,,,,,,,0.84089,0.68616,1.11762,1.3263,1.32074,,Tuesday
2010-07-14,,,,,,,0.84619,0.73563,1.11791,1.33098,1.32685,,Wednesday
2010-07-15,,,,,,,0.83477,0.69263,1.11406,1.32406,1.31506,,Thursday
2010-07-16,1.1366,1.3288,,1.3719,,0.7551,0.84989,0.71954,1.11511,1.32457,1.3189,,Friday
2010-07-17,,,,,,,0.82994,0.73018,1.11436,1.32394,1.3217,,Saturday
2010-07-18,,,,,,,0.8484,0.75414,1.1256,1.33803,1.35328,,Sunday
2010-07-19,,,,,,,0.83774,0.69748,1.11051,1.32121,1.30124,,Monday
2010-07-20,,,,,,,0.84146,0.72738,1.1116,1.32301,1.3164,,Tuesday
2010-07-21,,,,,,,0.84146,0.72588,1.10919,1.32269,1.30247,,Wednesday
2010-07-22,,,,,,,0.83852,0.71764,1.11011,1.32123,1.30365,,Thursday
2010-07-23,1.1313,1.3274,,1.3672,,0.756,0.85224,0.72953,1.109,1.32136,1.30733,,Friday
2010-07-24,,,,,,,0.83381,0.70763,1.10876,1.32181,1.30477,,Saturday
2010-07-25,,,,,,,0.85,0.75455,1.11905,1.3371,1.38767,,Sunday
2010-07-26,,,,,,,0.84178,0.69712,1.11378,1.32911,1.30303,,Monday
2010-07-27,,,,,,,0.84239,0.72819,1.11729,1.33135,1.31235,,Tuesday
2010-07-28,,,,,,,0.84427,0.73385,1.11676,1.32521,1.32122,,Wednesday
2010-07-29,,,,,,,0.78094,0.68514,1.09932,1.30401,1.29581,,Thursday
2010-07-30,1.1214,1.3074,,1.3481,,0.7545,0.85089,0.69407,1.09477,1.30321,1.30307,,Friday
2010-07-31,,,,,,,0.82655,0.6852,1.09795,1.30622,1.28669,,Saturday
2010-08-01,,,,,,,0.82535,0.7054,1.10728,1.31964,1.30454,,Sunday
2010-08-02,,,,,,,0.84176,0.69964,1.10787,1.31909,1.29573,,Monday
2010-08-03,,,,,,,0.84382,0.7341,1.11227,1.32334,1.31099,,Tuesday
2010-08-04,,,,,,,0.85063,0.73621,1.12081,1.33124,1.31624,,Wednesday
2010-08-05,,,,,,,0.85894,0.74449,1.12982,1.33431,1.33724,,Thursday
2010-08-06,1.1505,1.3362,,1.3775,,0.758,0.84473,0.7388,1.1312,1.33497,1.33284,,Friday
2010-08-07,,,,,,,0.83742,0.73721,1.13223,1.33333,1.31786,,Saturday
2010-08-08,,,,,,,0.84567,0.75531,1.1374,1.34478,1.36606,,Sunday
2010-08-09,,,,,,,0.8406,0.72485,1.12839,1.33228,1.30577,,Monday
2010-08-10,,,,,,,0.8411,0.73101,1.12716,1.33207,1.32018,,Tuesday
2010-08-11,,,,,,,0.83819,0.73196,1.12573,1.3273,1.31163,,Wednesday
2010-08-12,,,,,,,0.84436,0.72594,1.12765,1.3277,1.33018,,Thursday
2010-08-13,1.145,1.3365,,1.3712,,0.7564,0.84217,0.73984,1.11881,1.32222,1.32732,,Friday
2010-08-14,,,,,,,0.82803,0.72989,1.12023,1.32341,1.33624,,Saturday
2010-08-15,,,,,,,0.84425,0.76377,1.12477,1.34047,1.3528,,Sunday
2010-08-16,,,,,,,0.83643,0.72778,1.11623,1.31977,1.31154,,Monday
2010-08-17,,,,,,,0.83927,0.74597,1.11785,1.31778,1.30994,,Tuesday
2010-08-18,,,,,,,0.82695,0.73536,1.11269,1.31473,1.30723,,Wednesday
2010-08-19,,,,,,,0.83159,0.72155,1.11316,1.31278,1.30111,,Thursday
2010-08-20,1.1369,1.3237,,1.3583,,0.7625,0.82865,0.73024,1.11245,1.31154,1.30475,,Friday
2010-08-21,,,,,,,0.83645,0.73834,1.11338,1.31354,1.31038,,Saturday
2010-08-22,,,,,,,0.84711,0.76271,1.12162,1.32881,1.38328,,Sunday
2010-08-23,,,,,,,0.82903,0.73245,1.11083,1.30891,1.29336,,Monday
2010-08-24,,,,,,,0.84124,0.74133,1.11104,1.30903,1.29834,,Tuesday
2010-08-25,,,,,,,0.83364,0.72875,1.10724,1.30566,1.29244,,Wednesday
2010-08-26,,,,,,,0.83102,0.7395,1.10817,1.30382,1.31358,,Thursday
2010-08-27,1.1294,1.3126,,1.3494,,0.7628,0.81746,0.74268,1.10569,1.30222,1.29542,,Friday
2010-08-28,,,,,,,0.82738,0.6989,1.10364,1.30007,1.28835,,Saturday
2010-08-29,,,,,,,0.85,0.76815,1.10928,1.31132,1.34117,,Sunday
2010-08-30,,,,,,,0.82915,0.7132,1.10841,1.30494,1.2865,,Monday
2010-08-31,,,,,,,0.84506,0.73154,1.11238,1.30646,1.30759,,Tuesday
2010-09-01,,,,,,,0.82742,0.72957,1.11435,1.31011,1.3131,,Wednesday
2010-09-02,,,,,,,0.82256,0.71407,1.11171,1.31052,1.29226,,Thursday
